customer_id,orders_last_3_months,avg_order_value,discount_usage,days_since_last_order,customer_tenure,membership_tier,complaints_filed,email_open_rate,churn,predicted_churn_probability
CUST002760,4,35.2,5.0,53,61,Silver,0,,1,0.5797770391768224
CUST002761,4,35.0,3.0,2,52,Silver,1,0.481,0,0.10147153302265283
CUST002762,6,46.83,5.0,17,20,Gold,0,0.318,0,0.08754500133306521
CUST002763,6,30.41,6.0,44,56,Bronze,0,0.913,1,0.37563163604824623
CUST002764,4,29.65,6.0,58,23,Bronze,0,0.733,0,0.8704780178954341
CUST002765,3,12.87,4.0,35,37,Bronze,0,0.576,0,0.4005965739361383
CUST002766,8,17.63,3.0,61,61,Gold,0,0.602,0,0.08059178498952282
CUST002767,7,38.16,5.0,9,24,Bronze,0,0.914,0,0.04227728498228605
CUST002768,7,25.02,5.0,28,11,Silver,1,0.946,0,0.08836117013171091
CUST002769,7,30.22,2.0,64,57,Gold,0,0.763,0,0.0622068208510278
CUST002770,7,31.89,1.0,24,18,Platinum,0,0.662,0,0.018075757825312656
CUST002771,8,17.47,7.0,42,40,Bronze,0,0.808,0,0.3348133581901391
CUST002772,6,38.59,2.0,58,37,Gold,0,0.827,0,0.0643815784911287
CUST002773,4,40.82,2.0,51,59,Gold,0,0.821,0,0.08239278381131267
CUST002774,6,24.92,5.0,24,27,Bronze,1,0.675,0,0.2032428134695471
CUST002775,7,20.21,2.0,41,48,Gold,1,0.783,0,0.032985697722748945
CUST002776,9,15.67,5.0,45,48,Bronze,0,0.654,0,0.17928299697676417
CUST002777,9,12.48,5.0,30,33,Silver,0,0.954,0,0.06037543642732012
CUST002778,14,35.92,4.0,46,55,Silver,2,1.0,0,0.10125408928032667
CUST002779,6,25.76,6.0,14,18,Bronze,0,0.913,0,0.08208823253804547
CUST002780,3,15.12,4.0,23,7,Bronze,0,0.816,0,0.316689264614097
CUST002781,4,18.59,4.0,46,14,Bronze,0,0.778,0,0.4491280930668515
CUST002782,2,16.01,7.0,60,40,Bronze,0,0.84,1,0.8934214019605481
CUST002783,6,16.58,3.0,25,59,Silver,0,0.597,0,0.07973592811091577
CUST002784,6,23.22,7.0,39,32,Bronze,0,0.891,1,0.5289209365573924
CUST002785,8,23.6,6.0,61,22,Bronze,0,0.754,0,0.5416101655980746
CUST002786,8,41.5,5.0,52,18,Silver,0,0.796,0,0.15037123581903705
CUST002787,10,25.09,6.0,76,13,Silver,0,0.617,0,0.4371993378475303
CUST002788,5,25.09,4.0,68,50,Silver,0,0.813,0,0.5800134283441479
CUST002789,6,41.43,1.0,29,36,Gold,0,0.449,0,0.03800428947448236
CUST002790,3,24.32,8.0,46,39,Bronze,0,0.752,0,0.7019023979865934
CUST002791,9,26.32,0.0,55,17,Gold,1,0.951,0,0.05063402407337612
CUST002792,5,8.0,4.0,10,49,Bronze,1,0.859,0,0.29309984343229173
CUST002793,3,14.65,2.0,18,41,Silver,0,0.58,0,0.16090744692951808
CUST002794,10,30.64,0.0,22,32,Platinum,0,0.583,0,0.011882410677791977
CUST002795,8,33.14,2.0,21,41,Gold,1,0.783,0,0.02979974671948499
CUST002796,6,22.99,5.0,13,10,Silver,1,0.388,0,0.18067547093334177
CUST002797,6,29.62,2.0,48,3,Silver,1,0.693,0,0.20949953732780144
CUST002798,5,26.27,5.0,36,1,Bronze,1,0.675,0,0.5782931452180935
CUST002799,6,26.67,7.0,67,24,Silver,0,0.929,0,0.545096564416377
CUST002800,12,37.02,4.0,21,35,Gold,0,1.0,0,0.0177600461706997
CUST002801,9,42.77,4.0,39,63,Platinum,0,0.637,0,0.03551879179822856
CUST002802,7,28.45,4.0,44,50,Silver,0,0.555,0,0.17410687002085198
CUST002803,9,21.0,7.0,31,31,Bronze,2,0.896,0,0.22794624690352183
CUST002804,9,18.7,3.0,32,17,Silver,1,0.567,0,0.10658447087246155
CUST002805,5,26.84,5.0,54,16,Bronze,1,0.609,0,0.779878358917016
CUST002806,3,38.96,4.0,77,46,Bronze,1,0.591,0,0.7391600422803597
CUST002807,8,43.33,7.0,31,1,Bronze,0,0.931,0,0.14717679014915064
CUST002808,9,26.65,6.0,32,11,Silver,0,0.697,1,0.22341493902944007
CUST002809,6,8.0,4.0,7,28,Bronze,1,0.666,0,0.1742501595790739
CUST002810,10,15.43,5.0,67,16,Bronze,1,0.775,1,0.5474910430590131
CUST002811,6,23.87,5.0,8,22,Bronze,1,0.714,0,0.12843526803725283
CUST002812,7,32.59,1.0,17,46,Gold,0,0.904,0,0.0174292194990216
CUST002813,7,31.44,6.0,74,41,Silver,0,0.935,0,0.4557188008130961
CUST002814,6,21.23,6.0,47,13,Bronze,0,0.751,1,0.6213584265108644
CUST002815,6,19.44,6.0,59,33,Bronze,0,0.791,1,0.7418128001922222
CUST002816,8,32.33,4.0,26,15,Silver,1,0.861,0,0.04012122000981931
CUST002817,0,25.68,4.0,53,52,Bronze,1,0.667,1,0.7723632951401842
CUST002818,4,20.67,4.0,30,39,Silver,0,0.973,0,0.1566346582816469
CUST002819,13,22.67,7.0,53,30,Bronze,0,1.0,0,0.1922622076604366
CUST002820,11,10.99,3.0,22,55,Gold,0,1.0,0,0.01722638801054733
CUST002821,4,21.06,6.0,38,54,Bronze,0,0.938,1,0.36449032060827546
CUST002822,9,40.9,6.0,21,11,Silver,0,0.691,0,0.12156970546796123
CUST002823,3,24.75,7.0,74,42,Bronze,0,0.333,1,0.9270030795361387
CUST002824,4,26.17,1.0,14,58,Platinum,1,0.878,0,0.04886774585669189
CUST002825,8,47.79,1.0,48,34,Platinum,1,0.801,0,0.019275461775339436
CUST002826,6,33.1,4.0,41,19,Silver,0,,0,0.17435979502146975
CUST002827,5,33.1,4.0,16,21,Silver,0,0.796,0,0.08577948271410807
CUST002828,3,25.93,4.0,54,26,Bronze,0,0.689,1,0.7096240638272421
CUST002829,8,31.09,2.0,7,62,Gold,1,1.0,0,0.028580912955586703
CUST002830,4,42.5,6.0,29,19,Silver,1,0.838,0,0.4006451999139584
CUST002831,6,29.71,6.0,32,39,Bronze,1,0.875,0,0.22550424987811035
CUST002832,6,30.92,3.0,9,27,Silver,0,0.587,0,0.02795967474347121
CUST002833,4,46.45,3.0,18,45,Silver,0,0.402,0,0.11051606480877942
CUST002834,9,55.51,6.0,2,24,Gold,0,0.777,0,0.060844191308040835
CUST002835,4,19.51,7.0,58,20,Silver,0,0.717,1,0.8673385230424111
CUST002836,5,21.5,7.0,3,5,Silver,1,0.586,0,0.226053791392101
CUST002837,10,17.17,,18,18,Silver,0,0.751,0,0.033491910343410126
CUST002838,5,33.49,7.0,18,39,Bronze,0,0.388,1,0.45941420249362414
CUST002839,1,44.84,4.0,7,10,Bronze,0,0.383,0,0.3587347812320979
CUST002840,8,34.43,6.0,7,55,Bronze,2,0.947,0,0.11842779250269007
CUST002841,5,46.73,0.0,0,31,Gold,0,0.541,0,0.026124194852759214
CUST002842,2,11.2,8.0,18,41,Bronze,1,0.492,0,0.5855478713088863
CUST002843,5,41.61,5.0,43,38,Bronze,1,0.802,0,0.372224010958942
CUST002844,5,23.44,5.0,35,1,Bronze,0,0.948,0,0.27803694111317884
CUST002845,4,23.08,4.0,47,6,Bronze,2,0.778,1,0.5935715389419712
CUST002846,12,8.0,4.0,60,34,Silver,1,0.776,0,0.16779993927265013
CUST002847,4,8.0,6.0,51,16,Bronze,0,0.303,1,0.8579382506062514
CUST002848,3,32.41,5.0,59,33,Bronze,0,0.596,0,0.8582733930364421
CUST002849,6,29.26,2.0,37,41,Gold,0,0.645,0,0.03183746504380301
CUST002850,3,16.41,7.0,42,34,Bronze,0,0.598,1,0.7399495890371428
CUST002851,6,24.53,4.0,66,9,Bronze,1,0.627,1,0.8193041143101871
CUST002852,2,34.53,6.0,27,26,Bronze,0,0.681,1,0.7359818140798274
CUST002853,5,22.94,0.0,63,43,Gold,0,0.5,0,0.1294289017647385
CUST002854,5,15.22,4.0,67,53,Bronze,1,0.61,1,0.6280022459833858
CUST002855,4,41.02,3.0,65,34,Gold,0,0.645,0,0.25107597287563044
CUST002856,4,28.23,4.0,54,47,Gold,0,0.93,0,0.24583783272549536
CUST002857,6,22.68,3.0,47,13,Silver,1,0.435,0,0.3242539136330013
CUST002858,2,23.13,3.0,69,44,Bronze,0,0.774,1,0.7535109226943534
CUST002859,5,26.09,7.0,71,57,Silver,0,0.649,0,0.5731705849374653
CUST002860,7,40.36,3.0,33,9,Silver,0,0.896,0,0.057456417219269036
CUST002861,8,24.27,6.0,54,13,Bronze,0,0.989,0,0.5166469668568384
CUST002862,5,35.72,6.0,32,27,Silver,1,,0,0.32557323109974434
CUST002863,9,27.8,8.0,22,7,Bronze,0,1.0,0,0.15496641102535183
CUST002864,0,31.3,7.0,74,28,Bronze,2,0.667,1,0.946186221370213
CUST002865,6,8.37,6.0,70,41,Bronze,1,0.843,1,0.7483501447383334
CUST002866,4,20.0,6.0,13,8,Bronze,0,0.896,1,0.3713224167108255
CUST002867,5,43.77,6.0,56,38,Bronze,0,0.619,1,0.7284936593614686
CUST002868,8,29.47,4.0,5,37,Silver,0,0.952,0,0.01328825800516833
CUST002869,6,29.27,7.0,44,30,Gold,0,0.888,0,0.32185420683998317
CUST002870,0,18.49,4.0,18,50,Bronze,1,0.867,0,0.3938037326466265
CUST002871,5,24.08,4.0,28,61,Silver,1,0.942,0,0.08781236176774786
CUST002872,4,36.07,4.0,57,7,Silver,0,0.795,0,0.6682821296687407
CUST002873,5,39.43,6.0,51,42,Bronze,0,0.342,0,0.6977881659219514
CUST002874,6,34.43,6.0,52,30,Bronze,0,0.502,1,0.7513248973752175
CUST002875,5,25.07,4.0,23,31,Bronze,1,0.763,0,0.18224007797421035
CUST002876,6,19.67,4.0,71,21,Bronze,0,0.806,0,0.5794133279948852
CUST002877,5,22.35,5.0,57,32,Bronze,1,0.797,0,0.735264290994063
CUST002878,8,34.83,4.0,79,38,Bronze,0,0.811,1,0.5186122365341913
CUST002879,10,20.6,4.0,20,6,Silver,0,0.794,0,0.03484959581918325
CUST002880,8,20.1,5.0,52,53,Bronze,2,0.662,0,0.2803969986303411
CUST002881,7,13.52,6.0,58,47,Bronze,1,0.521,1,0.6917944438176213
CUST002882,6,23.58,6.0,61,36,Bronze,2,0.815,1,0.7819601894009333
CUST002883,5,32.2,7.0,34,24,Silver,0,0.853,1,0.4304270190164933
CUST002884,0,15.63,6.0,17,29,Bronze,0,0.456,0,0.5818155633973444
CUST002885,6,32.07,5.0,54,36,Silver,0,0.259,1,0.5140845962004839
CUST002886,4,16.72,6.0,51,46,Bronze,1,0.728,0,0.787682111907862
CUST002887,1,25.1,4.0,31,6,Bronze,0,0.597,1,0.6520206042182556
CUST002888,4,37.04,2.0,69,9,Gold,0,0.839,0,0.30369580447482497
CUST002889,6,17.52,4.0,11,35,Bronze,0,0.913,0,0.03802332108778939
CUST002890,6,29.57,4.0,41,43,Bronze,1,0.841,0,0.18854295858770218
CUST002891,7,30.25,4.0,78,48,Bronze,1,0.972,1,0.4162613405015175
CUST002892,12,37.28,2.0,49,32,Platinum,0,0.614,0,0.007006140351629465
CUST002893,5,23.13,7.0,69,6,Silver,0,0.86,0,0.6688851301113347
CUST002894,7,31.18,5.0,9,35,Silver,0,0.93,0,0.027420251781594067
CUST002895,10,29.17,2.0,22,17,Platinum,1,1.0,0,0.013163595022692874
CUST002896,8,24.18,5.0,14,38,Bronze,1,0.836,0,0.07036234481031972
CUST002897,7,41.34,0.0,28,62,Platinum,0,0.931,0,0.011923754316239304
CUST002898,10,22.79,6.0,46,10,Bronze,1,0.979,0,0.4611545812224689
CUST002899,3,29.01,5.0,38,22,Silver,0,0.793,0,0.4820714659583355
CUST002900,2,39.26,5.0,70,28,Bronze,1,0.525,1,0.9184030476134365
CUST002901,3,34.3,6.0,31,43,Bronze,1,0.889,0,0.3699584466368157
CUST002902,7,30.48,,51,55,Gold,0,0.962,0,0.07043891192147325
CUST002903,4,21.95,3.0,17,41,Bronze,1,0.596,0,0.15683003499407028
CUST002904,8,33.36,3.0,42,13,Platinum,0,0.725,0,0.045291038082755156
CUST002905,6,17.16,3.0,68,33,Bronze,0,0.794,1,0.48390166314237765
CUST002906,7,30.02,2.0,61,4,Silver,0,0.75,0,0.23876006185596138
CUST002907,7,34.82,0.0,8,32,Platinum,1,0.964,0,0.02404109650565781
CUST002908,3,23.82,7.0,73,39,Bronze,2,0.535,0,0.9180850078414718
CUST002909,9,33.74,3.0,5,50,Gold,0,0.891,0,0.009874914086955778
CUST002910,5,19.04,1.0,10,20,Silver,0,0.912,0,0.046956203149892906
CUST002911,3,18.11,4.0,61,17,Silver,0,0.788,1,0.7978380571124821
CUST002912,5,27.94,6.0,13,32,Bronze,0,,0,0.2137646889588175
CUST002913,5,31.66,3.0,50,42,Silver,0,0.693,0,0.2745985291228463
CUST002914,6,39.08,5.0,18,6,Silver,0,0.732,0,0.07969211412456742
CUST002915,7,35.96,4.0,51,42,Silver,0,0.832,0,0.20001512582549966
CUST002916,8,20.29,7.0,65,22,Bronze,1,0.987,0,0.6104737305584246
CUST002917,6,17.55,6.0,11,46,Bronze,0,0.929,0,0.06581800829124684
CUST002918,12,40.51,4.0,12,61,Gold,0,1.0,0,0.016045856670166263
CUST002919,4,14.1,,62,14,Bronze,0,,1,0.7243658765008217
CUST002920,2,19.7,,41,13,Silver,1,0.72,0,0.5969571065864421
CUST002921,8,33.14,0.0,0,56,Platinum,1,0.579,0,0.03294311369310937
CUST002922,2,30.68,7.0,34,1,Bronze,1,0.5,1,0.8402016347377488
CUST002923,7,25.21,8.0,16,20,Bronze,2,0.429,1,0.6445637283534515
CUST002924,6,28.87,3.0,66,52,Silver,0,0.867,0,0.1809045610623077
CUST002925,6,25.95,6.0,53,50,Bronze,0,0.897,0,0.4937796368132595
CUST002926,6,40.8,4.0,54,22,Silver,1,0.689,0,0.3567554017669723
CUST002927,7,21.86,4.0,65,47,Silver,0,0.428,0,0.3175431753004188
CUST002928,9,21.11,3.0,19,23,Silver,2,0.722,0,0.0951433256144413
CUST002929,2,15.28,6.0,70,18,Bronze,1,0.332,1,0.942267220838321
CUST002930,8,32.55,3.0,27,12,Silver,0,0.879,0,0.03504099994245498
CUST002931,6,30.07,6.0,25,26,Silver,0,0.957,0,0.1446056420648132
CUST002932,11,24.24,5.0,13,20,Bronze,0,0.976,0,0.03185593753333735
CUST002933,5,23.9,6.0,4,16,Silver,0,0.489,0,0.13046357494357505
CUST002934,5,24.23,5.0,28,21,Gold,0,0.923,0,0.10783990435900946
CUST002935,4,16.79,4.0,3,4,Silver,0,0.814,0,0.27967591249015306
CUST002936,4,35.88,6.0,30,37,Silver,0,0.777,0,0.3420869285921673
CUST002937,8,8.05,7.0,18,1,Bronze,0,0.882,0,0.2070287391819112
CUST002938,7,13.49,5.0,67,24,Bronze,0,0.785,0,0.6160089320475521
CUST002939,5,23.87,5.0,35,53,Bronze,0,0.621,1,0.44792526514715486
CUST002940,5,19.38,6.0,22,19,Bronze,0,0.941,0,0.2471070902392008
CUST002941,4,20.41,1.0,60,42,Platinum,1,0.964,0,0.19043309338074058
CUST002942,3,22.61,4.0,40,1,Bronze,0,0.654,0,0.48556148826070505
CUST002943,10,8.0,3.0,22,14,Gold,1,0.8,0,0.0643885758322576
CUST002944,3,29.64,6.0,58,46,Bronze,0,0.898,1,0.7865447218749513
CUST002945,0,32.72,3.0,37,25,Bronze,0,0.833,1,0.5736315183875843
CUST002946,3,15.69,5.0,25,23,Bronze,0,0.518,0,0.564010082029621
CUST002947,5,28.93,7.0,55,1,Bronze,1,0.807,0,0.8125844642167022
CUST002948,7,30.75,0.0,34,63,Gold,0,0.79,0,0.034009100729196426
CUST002949,5,26.02,0.0,44,30,Platinum,0,0.764,0,0.09513502464405134
CUST002950,3,27.45,3.0,26,10,Gold,0,0.823,0,0.12448498269635662
CUST002951,5,40.82,8.0,26,48,Bronze,0,0.99,0,0.23445207335870655
CUST002952,4,39.66,2.0,9,24,Gold,0,0.554,0,0.011249746886149931
CUST002953,4,25.73,7.0,59,3,Bronze,1,0.566,1,0.9533039734987697
CUST002954,3,28.62,1.0,28,16,Gold,0,0.744,0,0.1971970133108365
CUST002955,5,14.54,4.0,40,56,Silver,1,1.0,0,0.20681447592671784
CUST002956,0,31.46,4.0,35,7,Bronze,0,0.901,0,0.5391836561930415
CUST002957,6,44.66,5.0,47,30,Bronze,1,0.788,1,0.5006978544284908
CUST002958,3,29.96,6.0,46,14,Bronze,0,0.885,1,0.6943261593611201
CUST002959,7,19.18,6.0,18,9,Bronze,1,0.93,0,0.12959904176188747
CUST002960,10,39.68,4.0,21,34,Gold,0,0.393,0,0.024817430142559268
CUST002961,7,26.76,1.0,25,26,Gold,0,0.851,0,0.03255730272635803
CUST002962,10,44.66,0.0,14,54,Platinum,0,0.88,0,0.0117896122834285
CUST002963,6,15.11,5.0,37,35,Bronze,1,0.78,0,0.29173850691954817
CUST002964,11,16.83,4.0,31,26,Silver,0,0.728,0,0.03882028471828556
CUST002965,7,15.65,4.0,22,31,Bronze,3,0.608,1,0.19015874008117034
CUST002966,4,31.93,3.0,67,43,Silver,0,0.781,0,0.5418983332269002
CUST002967,10,19.03,5.0,19,7,Bronze,1,,0,0.1287922852899451
CUST002968,7,36.84,4.0,55,52,Bronze,1,0.982,0,0.19956355034279147
CUST002969,3,49.8,2.0,38,42,Silver,0,0.559,0,0.21047406158215315
CUST002970,4,26.15,6.0,65,26,Bronze,0,0.825,0,0.8275121926546748
CUST002971,9,29.81,4.0,46,35,Silver,0,0.308,0,0.11406895124652772
CUST002972,8,21.15,2.0,17,23,Silver,0,0.708,0,0.02312470466107802
CUST002973,7,24.97,5.0,42,38,Bronze,0,0.63,0,0.314982680923672
CUST002974,7,35.61,2.0,20,53,Gold,0,0.874,0,0.0239577047811341
CUST002975,5,22.03,5.0,3,50,Silver,0,0.597,0,0.07569106814356295
CUST002976,6,17.35,0.0,22,17,Gold,0,0.994,0,0.028403549078984444
CUST002977,5,28.8,2.0,46,44,Silver,0,0.71,0,0.1282775622534419
CUST002978,4,37.65,3.0,26,56,Silver,0,0.693,0,0.05799409625774471
CUST002979,10,24.36,3.0,68,23,Silver,0,0.481,0,0.18951214081110984
CUST002980,5,36.15,3.0,10,63,Gold,0,0.49,0,0.027349925110146413
CUST002981,3,13.72,6.0,24,19,Silver,0,0.833,0,0.5004358446923278
CUST002982,8,32.06,6.0,53,8,Bronze,0,0.724,0,0.5961067050316805
CUST002983,3,26.63,6.0,21,2,Bronze,0,0.886,0,0.4687457398012944
CUST002984,4,18.01,6.0,39,35,Silver,1,0.528,1,0.6476585813040475
CUST002985,6,31.32,3.0,68,52,Bronze,0,0.746,0,0.241974353852083
CUST002986,10,19.98,,20,1,Bronze,1,0.903,0,0.052811731261251806
CUST002987,6,29.33,2.0,35,23,Bronze,0,0.656,0,0.19067223273723818
CUST002988,7,12.01,4.0,18,20,Silver,1,0.688,0,0.10726181890939732
CUST002989,7,30.37,8.0,18,45,Bronze,0,0.841,0,0.15313643397068455
CUST002990,5,33.92,4.0,61,10,Silver,0,0.751,0,0.5772859212760234
CUST002991,6,29.83,0.0,13,17,Gold,0,0.742,0,0.02727377452098222
CUST002992,10,34.61,2.0,66,16,Gold,0,0.948,0,0.023503565032394192
CUST002993,2,18.75,8.0,33,13,Bronze,0,0.658,0,0.8350326782729419
CUST002994,5,27.07,4.0,73,41,Silver,0,0.845,1,0.61484161541819
CUST002995,8,45.36,5.0,46,48,Silver,1,0.975,0,0.09474677869690842
CUST002996,5,28.32,5.0,3,21,Silver,0,0.791,0,0.09077971588127326
CUST002997,3,24.41,3.0,55,21,Silver,2,0.687,1,0.723729899947664
CUST002998,1,27.72,5.0,29,51,Bronze,0,0.819,0,0.4221082996980599
CUST002999,13,26.73,0.0,32,27,Platinum,0,0.29,0,0.06685784093262513
CUST003000,1,37.9,6.0,50,16,Bronze,1,0.341,0,0.8231106360744664
CUST003001,9,40.33,4.0,46,65,Gold,0,0.704,0,0.043123736761420686
CUST003002,4,27.4,3.0,12,29,Silver,0,,0,0.09891300094537168
CUST003003,5,23.94,3.0,22,46,Bronze,0,0.924,0,0.07236564897198028
CUST003004,8,24.6,4.0,40,6,Silver,0,0.615,0,0.08101126146286752
CUST003005,2,18.05,5.0,24,17,Bronze,0,0.802,0,0.5240753343692822
CUST003006,5,23.44,0.0,23,63,Gold,0,0.835,0,0.06141579143778995
CUST003007,6,21.28,5.0,71,18,Silver,0,0.696,0,0.6255916415656347
CUST003008,4,9.56,3.0,27,44,Bronze,1,0.91,0,0.1550823275981241
CUST003009,5,21.54,5.0,74,44,Bronze,2,0.702,1,0.8609508644997849
CUST003010,7,44.88,3.0,40,63,Gold,3,0.964,0,0.1509238780759537
CUST003011,8,34.09,5.0,30,1,Bronze,0,0.926,0,0.07885593532637805
CUST003012,9,40.22,3.0,10,24,Gold,1,0.722,0,0.015054598809835406
CUST003013,5,43.62,2.0,25,32,Gold,0,0.966,0,0.01107097729283337
CUST003014,4,25.13,4.0,72,26,Silver,1,0.845,1,0.7840602636975837
CUST003015,4,38.89,5.0,53,22,Bronze,0,0.815,0,0.7179238223634568
CUST003016,9,8.51,3.0,18,22,Silver,0,0.785,0,0.03703411161929931
CUST003017,2,43.13,3.0,17,33,Gold,0,0.531,0,0.08793252536486817
CUST003018,3,28.11,3.0,35,25,Bronze,0,0.711,0,0.3707274535306101
CUST003019,8,22.96,5.0,60,3,Bronze,1,0.767,0,0.5813947079191262
CUST003020,2,18.49,7.0,30,23,Bronze,0,0.762,0,0.7940203761822209
CUST003021,5,17.98,6.0,73,24,Bronze,0,0.683,1,0.866088153860417
CUST003022,5,30.59,3.0,49,53,Silver,0,0.37,0,0.22693476750653996
CUST003023,5,29.19,3.0,63,28,Silver,1,0.826,0,0.5414688565274489
CUST003024,8,34.81,4.0,6,48,Silver,0,0.911,0,0.01065320452405707
CUST003025,8,8.0,6.0,61,22,Bronze,0,0.784,0,0.5501569818191833
CUST003026,7,18.83,4.0,33,52,Bronze,0,0.794,0,0.07521949404342475
CUST003027,6,26.44,4.0,40,11,Bronze,1,0.893,0,0.29312872868983897
CUST003028,9,33.55,5.0,71,8,Gold,0,0.869,0,0.1255808922115992
CUST003029,6,23.92,5.0,62,37,Silver,1,1.0,0,0.28326534067997666
CUST003030,4,28.69,3.0,37,7,Bronze,1,0.644,0,0.5048467481236404
CUST003031,10,13.21,1.0,43,20,Gold,0,1.0,0,0.054475939857678915
CUST003032,4,22.55,6.0,61,8,Bronze,0,0.946,0,0.7800159240082081
CUST003033,1,20.06,3.0,12,50,Bronze,0,0.548,0,0.18914116867663147
CUST003034,5,23.26,,10,37,Bronze,1,0.66,0,0.19378017506548648
CUST003035,9,32.35,0.0,51,28,Platinum,0,0.882,0,0.008118005846704997
CUST003036,6,39.36,6.0,19,43,Silver,0,0.932,0,0.0558791441961051
CUST003037,7,20.77,4.0,12,3,Silver,0,0.675,0,0.05867284103133952
CUST003038,5,41.57,5.0,74,32,Bronze,0,0.649,1,0.7532046616169514
CUST003039,7,36.41,3.0,62,45,Bronze,2,0.91,0,0.24943898654037236
CUST003040,8,28.28,6.0,32,53,Silver,0,0.727,0,0.05800098823753554
CUST003041,6,29.52,4.0,43,1,Bronze,1,0.405,1,0.6095349770053661
CUST003042,11,21.51,0.0,34,56,Gold,1,1.0,0,0.03057495862325349
CUST003043,9,27.2,2.0,69,21,Gold,2,0.394,1,0.4847092422748319
CUST003044,4,29.63,6.0,20,17,Bronze,0,0.799,0,0.5432483877617218
CUST003045,7,43.37,,30,12,Silver,1,0.841,0,0.06939876018619981
CUST003046,12,41.0,2.0,47,20,Platinum,0,0.493,0,0.04218257677225926
CUST003047,5,34.18,5.0,23,39,Silver,0,0.921,0,0.06756963970110529
CUST003048,5,31.78,5.0,33,17,Silver,1,0.826,1,0.22677890650217436
CUST003049,7,21.56,2.0,3,28,Gold,0,0.957,0,0.007208382560344831
CUST003050,9,19.57,3.0,69,39,Bronze,0,0.694,0,0.19519613436737343
CUST003051,4,23.4,2.0,0,47,Gold,1,0.685,0,0.01994069398721501
CUST003052,6,24.87,,75,56,Bronze,0,0.961,0,0.26694302579337564
CUST003053,6,29.45,2.0,33,53,Silver,0,0.817,0,0.02814835592397284
CUST003054,10,44.75,3.0,41,23,Gold,0,1.0,0,0.05020481222448806
CUST003055,2,36.97,5.0,13,37,Silver,0,0.656,0,0.20726558257768968
CUST003056,4,31.9,4.0,10,36,Silver,1,0.687,0,0.12144532113177924
CUST003057,5,27.78,2.0,13,47,Silver,0,0.734,0,0.03698485734403371
CUST003058,2,32.2,,53,26,Bronze,0,0.889,0,0.5450120648940274
CUST003059,2,35.2,2.0,21,34,Bronze,1,0.885,1,0.18162639624613966
CUST003060,5,11.19,6.0,23,10,Bronze,0,0.887,1,0.48027363701439746
CUST003061,6,30.09,6.0,59,37,Silver,1,0.56,0,0.5226453586066215
CUST003062,9,24.89,6.0,68,51,Bronze,0,1.0,0,0.519442201713535
CUST003063,3,20.7,6.0,67,53,Bronze,0,0.635,0,0.6923228400796606
CUST003064,2,43.92,2.0,31,42,Gold,0,0.822,0,0.08700798277583567
CUST003065,9,45.17,7.0,33,56,Bronze,1,0.61,1,0.5064427903950406
CUST003066,6,40.58,6.0,44,16,Bronze,1,0.712,0,0.39998452545701985
CUST003067,5,16.09,5.0,49,5,Bronze,0,0.701,1,0.7680272562606967
CUST003068,6,25.72,5.0,74,40,Bronze,0,0.874,1,0.6685463755883952
CUST003069,4,29.44,3.0,34,13,Silver,0,0.659,0,0.34682800810077447
CUST003070,9,18.92,4.0,18,20,Bronze,1,0.9,0,0.046048415254050734
CUST003071,5,27.25,4.0,51,49,Bronze,1,0.768,1,0.4321033482988136
CUST003072,5,40.09,2.0,0,30,Platinum,0,0.838,0,0.027502534674343146
CUST003073,5,59.48,3.0,39,8,Gold,0,0.914,0,0.06474142235439366
CUST003074,3,21.85,5.0,49,37,Silver,0,,1,0.717763857878885
CUST003075,5,24.66,3.0,65,14,Gold,0,0.426,0,0.385396420922155
CUST003076,8,22.33,1.0,10,53,Gold,1,0.676,0,0.028570349673209868
CUST003077,6,46.19,3.0,65,53,Bronze,0,0.945,1,0.34061240102226126
CUST003078,6,31.09,3.0,75,20,Silver,0,0.678,1,0.4212314145454975
CUST003079,7,23.1,4.0,38,4,Silver,0,0.891,0,0.16571264460751012
CUST003080,6,17.04,5.0,44,32,Bronze,0,0.952,0,0.32719200676325105
CUST003081,3,25.96,6.0,69,50,Bronze,0,,1,0.8734335349916262
CUST003082,4,35.04,6.0,33,8,Bronze,0,0.613,0,0.6724927031389092
CUST003083,5,33.94,6.0,48,41,Silver,0,0.823,1,0.5804710847195489
CUST003084,6,11.83,1.0,2,62,Gold,1,,0,0.02664015087133094
CUST003085,10,38.39,3.0,0,11,Gold,1,0.822,0,0.021950542580267976
CUST003086,2,19.55,4.0,69,55,Bronze,0,0.416,1,0.8262624924886773
CUST003087,3,30.85,4.0,33,18,Bronze,0,0.607,1,0.39696831101775626
CUST003088,4,17.52,3.0,71,35,Silver,1,0.744,1,0.7334978375725492
CUST003089,3,40.18,4.0,68,58,Silver,0,,1,0.676959445342071
CUST003090,5,28.46,2.0,25,46,Gold,2,0.629,1,0.030249138517365447
CUST003091,8,20.45,1.0,26,21,Gold,0,0.636,0,0.04027115096961224
CUST003092,2,24.36,1.0,15,19,Gold,0,0.538,0,0.14625340727143657
CUST003093,7,24.62,2.0,15,8,Gold,0,0.839,0,0.01849740027321301
CUST003094,8,12.2,1.0,23,12,Platinum,1,0.954,0,0.06332808926415501
CUST003095,3,41.56,3.0,29,20,Silver,0,0.558,1,0.40031449534864066
CUST003096,6,36.97,5.0,53,50,Bronze,0,0.884,0,0.35081700624877693
